,pathname,filename,mfccfeatures,Class
1612,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.0n_3l_.wav,1_niO_6.0n_3l_.wav,"[-3.1441132e+02  1.4216647e+02 -7.0314760e+00  1.8891485e+01
 -2.0970997e+01  1.3576764e+01 -1.3225952e+01  3.7354331e+00
 -5.5917268e+00 -4.8812643e-02 -1.1216593e+01  1.7104715e+00
 -9.5477772e+00  8.4218866e-01 -5.3292608e+00  7.4874359e-01
 -8.8645830e+00  5.7728610e+00 -4.8095498e+00  1.5743618e-01
 -6.3215837e+00  3.0702953e+00 -3.2102919e+00 -3.7222157e+00
 -6.3776073e+00  1.3693383e+00 -4.1493196e+00  2.1325734e+00
 -3.5136588e+00  1.8410202e+00 -2.8779974e+00  1.6513081e+00
 -2.6975206e-01  4.5396081e-01 -1.8911805e+00  1.7802072e+00
 -3.6092522e+00 -1.4973633e+00 -3.3227625e+00 -9.8041154e-02]",leak present
1613,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.0n_3m_.wav,1_niO_6.0n_3m_.wav,"[-1.5926741e+02  1.4173349e+02 -8.6450014e+00  1.8787411e+01
 -2.2904526e+01  1.0817949e+01 -1.3182975e+01  4.8077893e+00
 -7.2327423e+00  3.2211080e+00 -1.5245115e+01  4.0017076e+00
 -1.2744689e+01  1.7904556e+00 -3.5968969e+00 -2.1872191e+00
 -6.1254163e+00  4.7253146e+00 -4.1413593e+00 -1.5760970e+00
 -5.7178521e+00  2.6958883e+00 -7.4914927e+00 -1.2997313e+00
 -6.9815283e+00 -7.1695387e-02 -2.3862138e+00  1.6181308e+00
 -2.8750684e+00 -3.7680024e-01 -2.2050204e+00  2.6314614e+00
 -3.9057126e+00  4.2979380e-01 -1.6271425e+00  2.1089610e-01
 -3.6704748e+00 -1.8374225e+00 -3.3186569e+00 -6.4278978e-01]",leak present
1614,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.0n_4l_.wav,1_niO_6.0n_4l_.wav,"[-3.10947418e+02  1.26284584e+02 -1.35528994e+01  2.74247990e+01
 -2.08762665e+01  1.31387100e+01 -1.47950897e+01  3.82834482e+00
 -1.46660213e+01  3.00094676e+00 -6.58546782e+00  6.07028008e+00
 -1.17930937e+01 -6.53923035e-01 -8.29909992e+00 -7.75929689e-01
 -1.04020777e+01  3.70798445e+00 -5.47744846e+00  4.91116905e+00
 -4.56689405e+00  2.30968738e+00 -5.42108822e+00  4.13202792e-02
 -3.90042472e+00  2.11259556e+00 -2.36912513e+00  1.72551715e+00
 -3.67302299e+00 -1.97873282e+00 -2.83259749e+00  6.83974123e+00
 -1.18121886e+00  3.60222149e+00 -1.75651872e+00  1.72458577e+00
 -3.83277130e+00 -7.11830676e-01 -8.38683486e-01  1.29821956e+00]",leak present
1615,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.0n_4m_.wav,1_niO_6.0n_4m_.wav,"[-9.9636490e+01  1.2533909e+02 -1.1949450e+01  2.7188234e+01
 -2.0940247e+01  8.7267971e+00 -1.6699018e+01  2.4019759e+00
 -1.0063689e+01  5.3146744e+00 -9.8954706e+00  2.6357973e+00
 -1.1016940e+01 -7.0946559e-02 -1.0348381e+01 -1.1403087e+00
 -1.0488990e+01  5.5866480e+00 -6.7066884e+00  2.7528493e+00
 -5.0281687e+00  1.4313102e+00 -5.0950861e+00  9.2160350e-01
 -4.9831710e+00  1.3815988e+00 -3.9381957e+00 -5.2556860e-01
 -6.9180713e+00  1.8466955e+00 -1.4809580e+00  4.8706312e+00
 -2.2606089e+00  1.8261987e+00 -9.6873301e-01  3.9178607e+00
 -3.0596051e+00 -2.9526675e+00 -1.1943278e+00  1.5881144e+00]",leak present
1616,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.5n_1l_.wav,1_niO_6.5n_1l_.wav,"[-2.6400461e+02  1.2839182e+02 -9.3652687e+00  1.7241148e+01
 -1.6725819e+01  1.4973862e+01 -6.3712978e+00  6.0937529e+00
 -4.9960093e+00  3.2765038e+00 -8.6249619e+00  5.9108977e+00
 -1.1097123e+01  7.4534667e-01 -5.7678514e+00  6.0893888e+00
 -7.1015248e+00  4.2126656e+00 -1.0231166e+01 -4.0949864e+00
 -7.2249589e+00  3.3810685e+00 -7.0866065e+00 -2.6321360e-01
 -8.2002659e+00  2.4672933e+00 -1.9104674e+00  4.9160614e+00
 -2.7079048e+00  1.3396657e+00 -5.8739238e+00  4.6711966e-01
 -1.4531174e+00  2.8184946e+00 -3.0122321e+00  3.1980910e-04
 -3.9244375e+00  1.0083873e+00 -2.3054416e+00  1.9534127e-01]",leak present
1617,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.5n_1m_.wav,1_niO_6.5n_1m_.wav,"[-35.882668   130.56967    -12.594213    21.504072   -18.154713
  13.95076     -6.933713     6.652979    -6.8505936    2.675053
  -9.240262     4.5659375  -10.619823    -0.75624305  -7.694789
   5.6972876   -6.936194     1.9276209   -8.675275    -3.4670575
 -10.390892     4.46073     -6.752878    -2.8168175   -7.9780245
   1.6051368   -2.9060533    4.4334593   -3.3903468   -0.32357645
  -5.7767286    1.4988003   -2.40508      1.9121592   -6.441966
   0.8706884   -3.148629     0.21856359  -3.1579828    0.4912314 ]",leak present
1618,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.5n_2l_.wav,1_niO_6.5n_2l_.wav,"[-310.63065     131.57632     -14.845167     20.061087    -22.762644
   12.744752    -15.364039      6.396436     -9.682002      2.5988967
   -7.856369      8.17292      -5.046415      3.292018     -3.1522775
    5.141824     -6.767933      3.7255845    -6.921479      1.4017694
   -5.0853987     3.5633678    -7.1211233    -0.5864956    -7.275718
    1.4753318    -0.48747075    3.9387681    -5.162689      3.32063
   -1.8670837     1.5331612    -5.8699093    -1.0854907    -1.7177874
    2.8499596    -3.0032995     0.3448067    -3.616269     -0.7311181 ]",leak present
1619,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.5n_2m_.wav,1_niO_6.5n_2m_.wav,"[-9.5725594e+01  1.2876382e+02 -1.4518090e+01  2.0128017e+01
 -2.2849600e+01  1.2393695e+01 -1.6846664e+01  5.2810078e+00
 -9.4638710e+00  2.5797746e+00 -8.2485199e+00  6.4512534e+00
 -6.6910906e+00  4.0920153e+00 -4.8140159e+00  4.5307236e+00
 -6.0214267e+00  3.0074086e+00 -8.4827290e+00 -3.9418525e-01
 -6.2930551e+00  3.2030110e+00 -7.5805449e+00  5.7339277e-02
 -8.1138868e+00  8.1389046e-01 -8.2727486e-01  3.8338428e+00
 -6.5769935e+00  2.7553866e+00 -9.9112427e-01 -2.1203431e-01
 -7.4192376e+00  1.5428051e-01 -1.9368465e+00  2.3472900e+00
 -4.3144431e+00  2.1972333e-01 -3.8411345e+00 -9.8564500e-01]",leak present
1620,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.5n_3l_.wav,1_niO_6.5n_3l_.wav,"[-3.1207788e+02  1.4198836e+02 -7.6595340e+00  1.3496039e+01
 -2.1694349e+01  1.3753948e+01 -1.5861732e+01  3.4732628e+00
 -5.4639134e+00  4.8311761e-01 -1.1272382e+01  2.2517648e+00
 -8.4106531e+00  1.1302615e+00 -5.2250996e+00  2.0460069e+00
 -8.7763777e+00  5.5742092e+00 -5.5378723e+00  8.0331612e-01
 -6.5984101e+00  3.2693048e+00 -4.0727644e+00 -2.8919637e+00
 -7.4242692e+00  1.7434088e+00 -4.1552291e+00  2.0465777e+00
 -4.2419977e+00  1.9879491e+00 -3.8397059e+00  1.8577230e+00
  2.6664952e-02  1.8350127e+00 -2.3656046e+00  2.2815261e+00
 -3.9882812e+00 -3.6976489e-01 -3.7154536e+00  6.8199891e-01]",leak present
1621,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.5n_3m_.wav,1_niO_6.5n_3m_.wav,"[-1.56770767e+02  1.41314392e+02 -9.20050240e+00  1.32873344e+01
 -2.35145512e+01  1.05168228e+01 -1.53946495e+01  4.88264990e+00
 -7.35928154e+00  3.52152562e+00 -1.51986914e+01  4.62233162e+00
 -1.17615891e+01  2.21586061e+00 -3.42855811e+00 -8.34474146e-01
 -6.60926151e+00  5.18403959e+00 -5.15849686e+00 -9.66011226e-01
 -5.98349714e+00  3.21136498e+00 -8.53699112e+00 -8.58179510e-01
 -7.73502159e+00  1.54376149e-01 -2.74256015e+00  2.15598488e+00
 -3.71399331e+00 -5.10606110e-01 -3.03669810e+00  2.84422779e+00
 -3.80871534e+00  1.66312635e+00 -1.95935130e+00  7.28162229e-01
 -3.93390870e+00 -9.55157638e-01 -3.56934690e+00 -6.38874546e-02]",leak present
1622,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.5n_4l_.wav,1_niO_6.5n_4l_.wav,"[-3.0959818e+02  1.2683580e+02 -1.5081343e+01  2.2985403e+01
 -2.2486889e+01  1.3460708e+01 -1.7392450e+01  3.9485610e+00
 -1.5727338e+01  3.6501055e+00 -6.9037485e+00  6.5644302e+00
 -1.1305241e+01 -8.3297026e-01 -7.9111185e+00  3.4482476e-01
 -1.0958137e+01  3.3641407e+00 -6.0580001e+00  5.3306470e+00
 -4.3044562e+00  2.3260031e+00 -5.9113450e+00  6.9479793e-01
 -4.0628128e+00  1.8828946e+00 -2.3856213e+00  1.6451517e+00
 -4.0549188e+00 -2.5593703e+00 -3.2151911e+00  6.8441691e+00
 -9.7798032e-01  4.1528473e+00 -2.0802257e+00  1.9615138e+00
 -4.0353074e+00 -7.9665229e-02 -8.9960408e-01  1.9395696e+00]",leak present
1623,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.5n_4m_.wav,1_niO_6.5n_4m_.wav,"[-9.83321838e+01  1.26184151e+02 -1.32386694e+01  2.26302452e+01
 -2.28344173e+01  8.57507133e+00 -1.96008816e+01  2.53728557e+00
 -1.10258026e+01  5.98693323e+00 -1.02802420e+01  3.16977811e+00
 -1.05863438e+01  7.57208988e-02 -1.03994465e+01 -3.09353262e-01
 -1.08116894e+01  5.26148701e+00 -7.46555519e+00  3.30203342e+00
 -4.93324041e+00  1.94467056e+00 -5.99510479e+00  1.49525464e+00
 -5.39933157e+00  1.63883388e+00 -3.78171897e+00 -4.61043179e-01
 -7.33247852e+00  1.58046877e+00 -1.89472198e+00  4.75046301e+00
 -2.10033417e+00  2.58391190e+00 -1.49738121e+00  3.98010087e+00
 -3.33713126e+00 -2.29706049e+00 -1.08749163e+00  2.22116351e+00]",leak present
1624,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.0n_1l_.wav,1_niO_7.0n_1l_.wav,"[-2.6591272e+02  1.2322100e+02 -5.5697064e+00  1.6808081e+01
 -1.3751540e+01  1.2826618e+01 -3.4289596e+00  5.8296766e+00
 -4.0958433e+00  2.9496408e+00 -7.1871204e+00  6.1976094e+00
 -1.0772321e+01  2.0264692e+00 -5.3813105e+00  6.8597784e+00
 -6.1178927e+00  5.6997538e+00 -9.5741587e+00 -3.1437569e+00
 -7.8187537e+00  3.6573687e+00 -6.2041230e+00  6.8077981e-01
 -7.3297110e+00  3.4804533e+00 -1.2532214e+00  5.8069644e+00
 -2.1855590e+00  2.6032295e+00 -4.5147476e+00  1.2460014e+00
 -1.3827289e+00  2.9388089e+00 -2.9907212e+00  9.0055454e-01
 -2.9584062e+00  8.7559289e-01 -2.1561847e+00  2.3233871e-01]",leak present
1625,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.0n_1m_.wav,1_niO_7.0n_1m_.wav,"[-3.8501133e+01  1.2546587e+02 -9.0387640e+00  2.0469158e+01
 -1.5831107e+01  1.1409790e+01 -4.0725203e+00  5.5825529e+00
 -6.0490532e+00  1.6956147e+00 -7.9804277e+00  4.4129114e+00
 -1.0461448e+01 -1.7196707e-01 -7.6686001e+00  6.1692557e+00
 -6.2013245e+00  2.7637048e+00 -8.2374439e+00 -3.0350485e+00
 -1.0813577e+01  4.1398950e+00 -6.1164460e+00 -2.1832540e+00
 -7.6684237e+00  2.5845041e+00 -2.6076648e+00  4.9078131e+00
 -3.2117043e+00  4.6752599e-01 -4.7015567e+00  1.7925844e+00
 -2.5132461e+00  1.3654628e+00 -6.4486732e+00  1.2698352e+00
 -2.3712473e+00 -1.1222613e-01 -3.2983921e+00  7.7357985e-02]",leak present
1626,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.0n_2l_.wav,1_niO_7.0n_2l_.wav,"[-3.1528793e+02  1.2856439e+02 -1.4018790e+01  2.1052731e+01
 -2.1584728e+01  1.1171705e+01 -1.3577192e+01  5.5584712e+00
 -9.0412769e+00  1.6701850e+00 -7.0320997e+00  7.8270693e+00
 -4.7944860e+00  3.9318643e+00 -2.4273322e+00  4.9220490e+00
 -5.5771170e+00  3.6141436e+00 -6.3139234e+00  1.2525550e+00
 -4.9576139e+00  2.8008673e+00 -6.2887177e+00 -4.5151880e-01
 -6.7450795e+00  1.8018386e+00 -1.5393029e-01  3.8885539e+00
 -5.1903291e+00  3.6202168e+00 -7.4100626e-01  1.4070826e+00
 -5.5720763e+00 -1.5211412e+00 -1.7032173e+00  3.1123073e+00
 -2.1122615e+00 -2.1921195e-01 -3.4236882e+00 -1.6069026e+00]",leak present
1627,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.0n_2m_.wav,1_niO_7.0n_2m_.wav,"[-1.00497055e+02  1.25664368e+02 -1.36574507e+01  2.11568394e+01
 -2.17237701e+01  1.07390661e+01 -1.50930452e+01  4.63658142e+00
 -8.95511723e+00  1.67708051e+00 -7.33238363e+00  5.97765923e+00
 -6.51428556e+00  4.77058411e+00 -4.27268839e+00  4.38344336e+00
 -4.65652275e+00  2.83367682e+00 -7.75801373e+00 -7.38355339e-01
 -6.17094088e+00  2.53217864e+00 -6.89361906e+00  5.17357290e-02
 -7.55568981e+00  1.11481130e+00 -5.49403787e-01  3.84555340e+00
 -6.60285950e+00  3.07071495e+00  2.41314963e-01 -2.53222734e-01
 -7.36567211e+00 -4.08354729e-01 -1.77856708e+00  2.40626860e+00
 -3.38121605e+00 -2.88809866e-01 -3.68896413e+00 -1.80110538e+00]",leak present
1628,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.0n_3l_.wav,1_niO_7.0n_3l_.wav,"[-3.1612085e+02  1.3836279e+02 -5.8821888e+00  1.3997962e+01
 -2.0602404e+01  1.1288810e+01 -1.3474015e+01  2.7364397e+00
 -4.9976048e+00 -5.0700861e-01 -9.8721809e+00  2.0543354e+00
 -7.8646994e+00  1.1106929e+00 -5.0063815e+00  1.8138279e+00
 -7.7447281e+00  5.7067947e+00 -4.6002188e+00  6.8820935e-01
 -6.5438623e+00  2.8650124e+00 -3.4288931e+00 -2.6366909e+00
 -6.7834277e+00  2.3553917e+00 -3.9754174e+00  2.6281633e+00
 -3.7573235e+00  3.1595564e+00 -2.9153469e+00  2.1811643e+00
 -6.6466779e-01  1.1789993e+00 -2.5976660e+00  2.7413945e+00
 -3.2526295e+00 -4.0177152e-01 -3.9228613e+00  3.1216788e-01]",leak present
1629,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.0n_3m_.wav,1_niO_7.0n_3m_.wav,"[-160.5105      137.21805      -7.037998     13.190038    -21.853334
    7.947604    -13.231371      3.9253836    -6.5648236     2.1703527
  -13.6662655     4.309982    -11.512182      2.4313412    -3.200448
   -0.9228559    -5.6093736     5.111211     -4.315745     -0.95144135
   -6.163977      2.7744687    -7.77139      -0.7316796    -7.0444207
    0.80684066   -2.434138      2.4173653    -3.2315016     0.4867684
   -1.9254774     2.8110662    -4.309213      1.0042799    -2.1324184
    1.0591296    -2.9712327    -1.5690879    -3.3519797    -0.6415481 ]",leak present
1630,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.0n_4l_.wav,1_niO_7.0n_4l_.wav,"[-3.14330994e+02  1.24265175e+02 -1.47634478e+01  2.37305107e+01
 -2.19969368e+01  1.17387390e+01 -1.60474472e+01  3.47403860e+00
 -1.56242018e+01  2.76066947e+00 -6.19292641e+00  6.46391106e+00
 -1.09823990e+01  5.34254834e-02 -7.66657639e+00  6.79743066e-02
 -9.72144699e+00  3.51069498e+00 -5.27781773e+00  5.02328014e+00
 -4.70208883e+00  1.88395274e+00 -4.90452194e+00  7.84803212e-01
 -3.89118958e+00  2.26535106e+00 -2.39929199e+00  1.58410883e+00
 -4.14960670e+00 -1.54404843e+00 -1.83940494e+00  7.36312723e+00
 -1.31018186e+00  4.01025057e+00 -2.35625482e+00  2.20013857e+00
 -3.40719104e+00 -2.72891939e-01 -9.23586130e-01  1.46221089e+00]",leak present
1631,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.0n_4m_.wav,1_niO_7.0n_4m_.wav,"[-103.34843     123.35061     -12.875855     23.445097    -22.48709
    7.1359434   -18.02752       1.9406376   -10.913354      5.0170746
   -9.399822      2.9485872   -10.43627       0.8174642   -10.028819
   -0.4654754    -9.978333      5.38419      -6.570797      3.0531232
   -5.302146      0.955683     -5.137635      1.6765549    -5.1953444
    1.8198962    -3.94563      -0.77385086   -7.353597      2.4772925
   -0.5618593     5.044608     -2.6255572     2.0338628    -1.515525
    4.0315537    -2.3454683    -2.8886871    -1.2948238     1.591099  ]",leak present
1632,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.5n_1l_.wav,1_niO_7.5n_1l_.wav,"[-261.18317     120.87539      -1.392957     15.603876    -10.479246
   13.515276     -2.1807814     5.708185     -3.4146473     2.9348865
   -7.213195      5.1706924    -9.66044       2.0479777    -3.9506369
    7.5659933    -5.3290625     5.1726146    -8.662481     -3.0099177
   -6.226767      4.0637426    -5.7749577     0.58131653   -7.373811
    3.1676579    -0.75079304    5.1502433    -1.7352587     2.6590083
   -4.3090973     0.6867503    -0.9424458     2.5906403    -1.8259394
    0.55773306   -2.3671103     1.4137965    -1.0939722     0.7765312 ]",leak present
1633,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.5n_1m_.wav,1_niO_7.5n_1m_.wav,"[-3.43744392e+01  1.22858505e+02 -5.82778931e+00  1.92808361e+01
 -1.28486795e+01  1.17956762e+01 -3.46141291e+00  5.34809303e+00
 -6.12007093e+00  1.46155465e+00 -8.78915882e+00  3.06103873e+00
 -1.00922070e+01 -7.07700327e-02 -6.89191866e+00  6.53208160e+00
 -5.81042671e+00  2.41851759e+00 -7.95238256e+00 -3.24123955e+00
 -1.03390903e+01  4.64625978e+00 -6.14707422e+00 -2.61184096e+00
 -7.94165087e+00  1.88226843e+00 -2.84766197e+00  3.87292242e+00
 -3.16231227e+00  6.50111854e-01 -4.97793150e+00  9.69581842e-01
 -2.36012125e+00  9.23108041e-01 -5.98728371e+00  9.00075614e-01
 -2.36004996e+00  7.82563761e-02 -2.49492717e+00  5.65878987e-01]",leak present
1634,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.5n_2l_.wav,1_niO_7.5n_2l_.wav,"[-3.11517395e+02  1.27030624e+02 -1.09170847e+01  2.00065002e+01
 -1.94064693e+01  1.17423925e+01 -1.31123695e+01  5.27991056e+00
 -8.99976349e+00  7.60277390e-01 -8.21943474e+00  5.95680904e+00
 -4.95844555e+00  3.20970130e+00 -2.30115366e+00  5.47911167e+00
 -5.36487055e+00  2.98493361e+00 -6.45196486e+00  9.20205712e-01
 -4.55504656e+00  3.27882981e+00 -6.12078524e+00 -7.47360528e-01
 -7.22539043e+00  8.35938990e-01 -2.82937378e-01  3.66997623e+00
 -5.08901501e+00  3.66243386e+00 -1.22939336e+00  8.67018640e-01
 -6.18668365e+00 -2.14558744e+00 -1.38214529e+00  2.57972932e+00
 -2.50921249e+00 -2.19535559e-01 -3.35974145e+00 -1.08538961e+00]",leak present
1635,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.5n_2m_.wav,1_niO_7.5n_2m_.wav,"[-9.66217651e+01  1.24070358e+02 -1.08075647e+01  2.01485977e+01
 -1.94943027e+01  1.11401825e+01 -1.45774536e+01  4.26603651e+00
 -9.10014057e+00  7.69089282e-01 -8.60361671e+00  4.18034935e+00
 -6.58976889e+00  3.90111136e+00 -3.81052113e+00  4.69897270e+00
 -4.55570507e+00  2.20373344e+00 -7.94616079e+00 -1.09601259e+00
 -5.73042870e+00  2.86375499e+00 -6.93690014e+00 -6.03474192e-02
 -8.08398914e+00 -5.18610748e-03 -5.93881726e-01  3.31822348e+00
 -6.45811129e+00  3.20347524e+00 -4.45278972e-01 -9.30967271e-01
 -7.75998306e+00 -9.58668232e-01 -1.56757247e+00  1.83523262e+00
 -3.75401330e+00 -4.97461140e-01 -3.40321779e+00 -1.42920494e+00]",leak present
1636,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.5n_3l_.wav,1_niO_7.5n_3l_.wav,"[-3.1115161e+02  1.3595119e+02 -2.9722106e+00  1.2357353e+01
 -1.7774965e+01  1.1313202e+01 -1.2633508e+01  1.7532157e+00
 -4.3780894e+00 -1.6710813e+00 -1.0419545e+01 -2.6123684e-02
 -7.0880642e+00  7.4076617e-01 -4.0081029e+00  1.9048651e+00
 -6.9326367e+00  4.5250111e+00 -4.3832183e+00  9.1501698e-02
 -5.7237210e+00  2.6088109e+00 -3.0358450e+00 -3.4169385e+00
 -7.0707698e+00  1.0764757e+00 -3.9556358e+00  1.2834480e+00
 -4.0339837e+00  2.5390232e+00 -2.9234025e+00  1.1600734e+00
 -1.7336020e-01  6.7156929e-01 -1.9218925e+00  1.8317281e+00
 -3.2393243e+00 -1.0321729e+00 -3.1634181e+00  4.8665404e-01]",leak present
1637,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.5n_3m_.wav,1_niO_7.5n_3m_.wav,"[-1.56214447e+02  1.35184860e+02 -3.94670486e+00  1.15026884e+01
 -1.92532940e+01  8.09130001e+00 -1.24432278e+01  3.03017449e+00
 -6.19099236e+00  1.20373619e+00 -1.41629505e+01  2.46955705e+00
 -1.10390244e+01  2.17355728e+00 -2.47913098e+00 -7.23326802e-01
 -5.01980877e+00  4.21259832e+00 -4.31895494e+00 -1.47910464e+00
 -5.21413517e+00  2.55909610e+00 -7.71040297e+00 -1.21026051e+00
 -7.51054525e+00 -4.81516242e-01 -2.59913540e+00  1.34359598e+00
 -3.73753071e+00 -3.85537893e-02 -1.89967024e+00  1.89726412e+00
 -3.99456286e+00  3.80997121e-01 -1.39724326e+00  1.55856103e-01
 -3.28957725e+00 -1.78588939e+00 -2.97204542e+00 -1.87825352e-01]",leak present
1638,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_7.5n_4l_.wav,1_niO_7.5n_4l_.wav,"[-3.1068655e+02  1.2184655e+02 -1.1435020e+01  2.2572741e+01
 -1.9106068e+01  1.1831514e+01 -1.4956440e+01  2.6316419e+00
 -1.5037233e+01  1.7976931e+00 -6.8284426e+00  4.5723281e+00
 -1.0576249e+01 -6.5115774e-01 -6.5814047e+00  3.3458048e-01
 -9.1125383e+00  2.4036202e+00 -5.1033864e+00  4.6689649e+00
 -3.7844090e+00  1.4698344e+00 -4.9835811e+00 -5.4443455e-03
 -4.1832910e+00  1.3109584e+00 -1.8931849e+00  9.7651309e-01
 -4.0084157e+00 -2.2132311e+00 -2.4611435e+00  6.1952639e+00
 -8.3609647e-01  3.1597533e+00 -9.9329937e-01  1.4776335e+00
 -3.3300171e+00 -9.0117288e-01 -5.1843011e-01  1.4640546e+00]",leak present
